时间(s),电容(F),品质因素(Q)
42.9629,2.13005e-11,140.361
43.0429,2.12443e-11,109.352
43.1229,2.11831e-11,114.738
43.2029,2.33992e-11,119.716
43.2829,2.36355e-11,156.014
43.3629,2.39794e-11,112.539
43.4429,2.43364e-11,165.579
43.5229,2.26216e-11,91.8833
43.6029,2.12931e-11,98.7108
43.6829,2.12035e-11,102.586
43.7629,2.17915e-11,117.748
43.8429,2.33897e-11,146.51
43.9229,2.35889e-11,111.198
44.0029,2.41269e-11,144.289
44.0829,2.34453e-11,161.82
44.1629,2.20926e-11,120.826
44.2429,2.12684e-11,138.086
44.323,2.11893e-11,127.851
44.403,2.12449e-11,97.4201
44.483,2.38368e-11,120.647
44.563,2.36091e-11,158.614
44.643,2.42729e-11,113.728
44.723,2.28502e-11,152.567
44.803,2.18275e-11,109.459
44.883,2.12285e-11,128.823
44.963,2.11946e-11,114.134
45.043,2.13141e-11,135.502
45.123,2.35759e-11,112.613
45.203,2.36555e-11,135.085
45.283,2.40962e-11,118.7
45.363,2.38493e-11,156.209
45.443,2.19556e-11,111.514
45.523,2.13066e-11,120.506
45.603,2.1258e-11,135.905
45.683,2.12379e-11,138.084
45.7631,2.38335e-11,120.2
45.8431,2.36801e-11,145.196
45.9231,2.51431e-11,141.167
46.0031,2.29455e-11,128.919
46.0831,2.13465e-11,128.704
46.1631,2.12247e-11,111.071
46.2431,2.12438e-11,106.883
46.3231,2.34954e-11,142.168
46.4031,2.3781e-11,109.802
46.4831,2.36234e-11,134.24
46.5631,2.52479e-11,154.997
46.6431,2.29992e-11,116.006
46.7231,2.13361e-11,104.7
46.8031,2.12859e-11,134.251
46.8831,2.12358e-11,100.446
46.9631,2.34279e-11,122.549
47.0431,2.38137e-11,154.392
47.1231,2.37934e-11,168.653
47.2031,2.38551e-11,121.605
47.2832,2.42402e-11,156.289
47.3632,2.12815e-11,104.017
47.4432,2.12232e-11,132.55
47.5232,2.11778e-11,108.027
47.6032,2.26197e-11,135.17
47.6832,2.36837e-11,128.375
47.7632,2.4071e-11,140.904
47.8432,2.39119e-11,126.859
47.9232,2.20325e-11,115.498
48.0032,2.12863e-11,95.3756
48.0832,2.12625e-11,105.861
48.1632,2.166e-11,108.1
48.2432,2.35204e-11,123.396
48.3232,2.36238e-11,115.039
48.4032,2.38879e-11,110.559
48.4832,2.4078e-11,129.044
48.5632,2.37214e-11,114.303
48.6432,2.13157e-11,102.269
48.7232,2.12578e-11,132.729
48.8033,2.16623e-11,125.093
48.8833,2.33846e-11,132.3
48.9633,2.36522e-11,131.069
49.0433,2.38889e-11,138.023
49.1233,2.40282e-11,122.426
49.2033,2.22916e-11,109.646
49.2833,2.12632e-11,129.833
49.3633,2.12378e-11,138.06
49.4433,2.16977e-11,99.1006
49.5233,2.3612e-11,152.617
49.6033,2.36103e-11,157.448
49.6833,2.41633e-11,128.717
49.7633,2.39452e-11,124.757
49.8433,2.17925e-11,104.415
49.9233,2.12966e-11,109.093
50.0033,2.12642e-11,114.827
50.0833,2.15022e-11,117.758
50.1633,2.37825e-11,107.858
50.2433,2.36604e-11,143.514
50.3234,2.50812e-11,150.619
50.4034,2.27702e-11,112.353
50.4834,2.13953e-11,111.119
50.5634,2.12339e-11,127.073
50.6434,2.11951e-11,129.064
50.7234,2.26556e-11,175.706
50.8034,2.37352e-11,137.569
50.8834,2.36168e-11,120.084
50.9634,2.44735e-11,106.418
51.0434,2.40242e-11,129.321
51.1234,2.13703e-11,126.805
51.2034,2.12168e-11,100.781
51.2834,2.12449e-11,115.337
51.3634,2.241e-11,107.613
51.4434,2.36966e-11,132.391
51.5234,2.36731e-11,142.026
51.6034,2.48655e-11,136.924
51.6834,2.29817e-11,145.862
51.7635,2.13238e-11,111.79
51.8435,2.12412e-11,134.31
51.9235,2.12337e-11,100.176
52.0035,2.34687e-11,153.281
52.0835,2.37608e-11,168.096
52.1635,2.37261e-11,127.194
52.2435,2.50548e-11,160.011
52.3235,2.29361e-11,120.565
52.4035,2.13691e-11,146.025
52.4835,2.12874e-11,118.443
52.5635,2.11764e-11,139.437
52.6435,2.1746e-11,112.833
52.7235,2.37169e-11,128.198
52.8035,2.36763e-11,119.914
52.8835,2.4612e-11,113.744
52.9635,2.19444e-11,114.592
53.0435,2.14151e-11,136.15
53.1235,2.12564e-11,104.058
53.2035,2.1239e-11,116.965
53.2836,2.1247e-11,111.672
53.3636,2.38531e-11,111.995
53.4436,2.36085e-11,153.237
53.5236,2.46444e-11,112.394
53.6036,2.16914e-11,116.409
53.6836,2.13847e-11,132.228
53.7636,2.12939e-11,122.373
53.8436,2.12111e-11,100.457
53.9236,2.12044e-11,128.6
54.0036,2.38691e-11,133.673
54.0836,2.35683e-11,105.705
54.1636,2.46296e-11,114.791
54.2436,2.16503e-11,107.45
54.3236,2.15611e-11,140.966
54.4036,2.12414e-11,114.285
54.4836,2.12025e-11,93.2498
54.5636,2.12696e-11,128.293
54.6436,2.3782e-11,131.33
54.7236,2.36469e-11,101.567
