时间(s),电容(F),品质因素(Q)
51.2868,2.43904e-11,141.378
51.3668,2.45204e-11,132.025
51.4469,2.25025e-11,131.181
51.5269,2.52016e-11,111.292
51.6069,2.54876e-11,142.885
51.6869,2.27296e-11,146.397
51.7669,2.34511e-11,144.17
51.8469,2.57529e-11,149.983
51.9269,2.27508e-11,111.846
52.0069,2.35974e-11,136.833
52.0869,2.58314e-11,118.477
52.167,2.28049e-11,126.995
52.247,2.34418e-11,110.324
52.327,2.57755e-11,132.327
52.407,2.28748e-11,144.702
52.487,2.28819e-11,130.814
52.567,2.55124e-11,119.087
52.647,2.3038e-11,108.028
52.727,2.26491e-11,121.943
52.807,2.53298e-11,118.161
52.8871,2.45312e-11,125.976
52.9671,2.26292e-11,127.06
53.0471,2.54302e-11,159.714
53.1271,2.28946e-11,122.015
53.2071,2.27455e-11,109.67
53.2871,2.54914e-11,138.942
53.3671,2.30575e-11,103.896
53.4471,2.25276e-11,121.816
53.5271,2.55516e-11,119.52
53.6071,2.32184e-11,110.602
53.6872,2.25228e-11,137.515
53.7672,2.56905e-11,121.681
53.8472,2.28836e-11,123.507
53.9272,2.25922e-11,132.921
54.0072,2.56129e-11,116.908
54.0872,2.31124e-11,112.072
54.1672,2.25344e-11,132.768
54.2472,2.54188e-11,114.376
54.3272,2.33478e-11,140.471
54.4073,2.25013e-11,137.722
54.4873,2.52378e-11,125.981
54.5673,2.47846e-11,124.847
54.6473,2.26034e-11,142.474
54.7273,2.51172e-11,135.1
54.8073,2.40928e-11,135.637
54.8873,2.25973e-11,125.781
54.9673,2.49233e-11,120.892
55.0473,2.54065e-11,131.116
55.1274,2.26245e-11,104.026
55.2074,2.44904e-11,122.812
55.2874,2.5211e-11,133.412
55.3674,2.26597e-11,115.975
55.4474,2.4262e-11,144.856
55.5274,2.30131e-11,107.059
55.6074,2.24517e-11,131.557
55.6874,2.42863e-11,137.082
55.7674,2.5727e-11,121.864
55.8474,2.26535e-11,106.063
55.9275,2.41315e-11,114.007
56.0075,2.51944e-11,132.675
56.0875,2.26463e-11,110.209
56.1675,2.43863e-11,151.795
56.2475,2.31911e-11,136.154
56.3275,2.27496e-11,104.864
56.4075,2.41797e-11,114.499
56.4875,2.30515e-11,107.15
56.5675,2.25314e-11,132.631
56.6476,2.41542e-11,115.746
56.7276,2.54859e-11,136.573
56.8076,2.25833e-11,134.786
56.8876,2.42737e-11,132.98
56.9676,2.56345e-11,126.79
57.0476,2.27288e-11,113.111
57.1276,2.41483e-11,107.058
57.2076,2.52424e-11,123.956
57.2876,2.27996e-11,136.815
