时间(s),电容(F),品质因素(Q)
37.282,1.21824e-11,391.916
37.362,1.28562e-11,449.403
37.442,1.21879e-11,347.405
37.522,1.07622e-11,473.665
37.602,9.05522e-12,543.792
37.682,1.19593e-11,292.947
37.762,1.19415e-11,366.44
37.842,1.173e-11,417.421
37.922,1.1458e-11,432.013
38.002,1.02011e-11,377.452
38.082,1.09828e-11,848.232
38.162,9.30562e-12,244.224
38.242,1.20745e-11,445.044
38.322,1.1793e-11,557.522
38.402,1.18556e-11,262.996
38.4821,1.17225e-11,670.159
38.5621,1.12585e-11,502.479
38.6421,9.76604e-12,702.716
38.7221,9.9519e-12,692.091
38.8021,1.12286e-11,358.815
38.8821,1.22648e-11,471.448
38.9621,1.25757e-11,490.193
39.0421,1.26062e-11,417.609
39.1221,1.12087e-11,418.053
39.2021,1.06042e-11,195.746
39.2821,9.66937e-12,346.251
39.3621,1.08036e-11,509.773
39.4421,1.28902e-11,380.019
39.5221,1.09075e-11,202.596
39.6021,1.1264e-11,915.16
39.6821,1.12309e-11,381.3
39.7621,1.10025e-11,241.289
39.8421,1.0185e-11,321.781
39.9221,1.15255e-11,264.826
40.0021,1.19696e-11,491.662
40.0821,1.06912e-11,269.042
40.1621,1.05395e-11,431.741
40.2421,1.014e-11,336.745
40.3222,1.01046e-11,392.778
40.4022,1.15948e-11,1550.9
40.4822,1.13923e-11,440.371
40.5622,1.24023e-11,528.356
40.6422,1.19733e-11,824.06
40.7222,1.02495e-11,502.518
40.8022,1.00455e-11,256.443
40.8822,9.84836e-12,449.189
40.9622,1.02539e-11,-164.944
41.0422,1.27127e-11,306.224
41.1222,1.26713e-11,284.827
41.2022,1.22261e-11,4051.03
41.2822,1.0996e-11,434.6
41.3622,1.04954e-11,409.096
41.4422,1.05596e-11,366.394
41.5222,9.65812e-12,1535.36
41.6022,1.20423e-11,519.644
41.6822,1.23184e-11,428.617
41.7622,1.24803e-11,441.913
41.8422,1.27836e-11,613.698
41.9222,9.86213e-12,788.647
42.0022,9.5628e-12,402.132
42.0822,1.20638e-11,342.885
42.1622,1.20913e-11,297.312
42.2423,1.25622e-11,379.572
42.3223,1.21603e-11,695.965
42.4023,1.08342e-11,473.86
42.4823,1.05173e-11,234.777
42.5623,9.54803e-12,766.886
42.6423,1.13102e-11,356.73
42.7223,1.17949e-11,584.438
42.8023,1.2242e-11,1053.18
42.8823,1.08751e-11,372.1
42.9623,1.02668e-11,519.75
43.0423,1.00656e-11,401.63
43.1223,9.87458e-12,1037.01
43.2023,1.15063e-11,1908.63
43.2823,1.24365e-11,606.644
43.3623,1.22678e-11,438.775
43.4423,1.0626e-11,558.428
43.5223,1.11431e-11,692.855
43.6023,1.16845e-11,350.239
43.6823,1.05826e-11,305.667
43.7623,1.19904e-11,227.058
43.8423,1.18633e-11,790.563
43.9223,1.20206e-11,544.066
44.0023,1.18286e-11,568
44.0824,1.2417e-11,286.674
44.1624,1.07176e-11,472.553
44.2424,9.48703e-12,356.193
44.3224,1.17191e-11,464.027
44.4024,1.21772e-11,214.057
44.4824,1.23574e-11,290.158
44.5624,1.27641e-11,628.296
44.6424,1.21329e-11,474.143
44.7224,1.1192e-11,294.458
44.8024,1.08046e-11,-858.842
44.8824,9.67666e-12,1499.09
44.9624,1.18787e-11,279.007
45.0424,1.17835e-11,431.805
45.1224,1.25587e-11,619.117
45.2024,1.20179e-11,429.958
45.2824,1.08554e-11,716.636
45.3624,9.17982e-12,301.796
45.4424,1.19351e-11,457.227
45.5224,1.20617e-11,464.099
45.6024,1.15703e-11,271.769
45.6824,1.10908e-11,615.439
45.7624,9.97555e-12,352.305
45.8424,1.01994e-11,-7826.54
45.9224,7.89099e-12,211.975
46.0025,1.20761e-11,192.481
46.0825,1.33676e-11,529.466
46.1625,1.17195e-11,317.164
46.2425,1.09574e-11,309.632
46.3225,1.06272e-11,361.116
46.4025,1.11298e-11,-2872.57
46.4825,9.70476e-12,513.218
46.5625,1.19713e-11,415.063
46.6425,1.17809e-11,642.946
46.7225,1.10988e-11,327.749
46.8025,9.8042e-12,276.485
46.8825,1.01991e-11,249.632
46.9625,7.83956e-12,359.472
47.0425,1.21636e-11,389.63
47.1225,1.17003e-11,436.575
47.2025,1.127e-11,1612.75
47.2825,1.10987e-11,445.427
47.3625,1.08232e-11,-310.466
47.4425,9.98007e-12,571.583
47.5225,9.52004e-12,521.835
47.6025,1.09965e-11,-1085.97
47.6825,1.25222e-11,289.254
47.7625,1.11645e-11,424.816
47.8426,1.07764e-11,562.185
47.9226,1.03293e-11,429.226
48.0026,1.00094e-11,426.787
48.0826,9.79326e-12,-1806.44
48.1626,1.25435e-11,287.796
48.2426,1.19332e-11,585.55
48.3226,1.10749e-11,637.871
48.4026,1.06209e-11,590.925
48.4826,1.04223e-11,462.773
48.5626,9.97043e-12,637.564
48.6426,9.79352e-12,296.885
48.7226,1.26264e-11,-4635.32
48.8026,1.33996e-11,581.325
48.8826,1.24998e-11,431.928
48.9626,1.20494e-11,505.232
49.0426,1.09199e-11,502.295
49.1226,1.06221e-11,419.729
49.2026,9.78842e-12,1985.25
49.2826,1.18048e-11,393.749
49.3626,1.23832e-11,425.983
49.4426,1.22757e-11,334.775
49.5226,1.14014e-11,616.929
49.6026,1.0891e-11,956.315
49.6826,1.03875e-11,199.814
49.7627,9.69886e-12,417.6
49.8427,1.2036e-11,3459.01
49.9227,1.23439e-11,586.02
50.0027,1.20176e-11,1178.73
50.0827,1.12811e-11,391.696
50.1627,1.08694e-11,981.328
50.2427,1.00882e-11,546.825
50.3227,9.59974e-12,415.299
50.4027,1.12184e-11,-728.613
50.4827,1.27692e-11,1299.96
50.5627,1.24633e-11,683.857
50.6427,1.28101e-11,871.274
50.7227,1.09676e-11,474.423
50.8027,9.83647e-12,3080.57
50.8827,9.60701e-12,402.241
50.9627,1.10824e-11,305.601
51.0427,1.2985e-11,313.727
51.1227,1.25378e-11,503.873
51.2027,1.19013e-11,571.214
51.2827,1.07495e-11,588.021
51.3627,1.01105e-11,714.43
51.4427,9.31387e-12,537.54
51.5227,1.1509e-11,142.553
51.6028,1.19131e-11,634.059
51.6828,1.08435e-11,271.822
51.7628,1.07753e-11,482.238
51.8428,1.13144e-11,-300.679
51.9228,1.04552e-11,1681.28
52.0028,1.13843e-11,266.855
52.0828,1.13228e-11,875.886
52.1628,1.23945e-11,1022.29
52.2428,1.27627e-11,288.082
52.3228,1.2288e-11,923.284
52.4028,1.07507e-11,684.17
52.4828,9.13026e-12,712.171
52.5628,1.1401e-11,462.219
52.6428,1.17141e-11,692.553
52.7228,1.1047e-11,356.576
52.8028,1.20129e-11,562.197
52.8828,1.07334e-11,591.817
52.9628,1.0381e-11,684.698
53.0428,1.04222e-11,460.618
53.1228,1.13869e-11,287.997
53.2028,1.13402e-11,341.959
53.2828,1.14325e-11,1046.28
53.3628,1.10887e-11,451.763
53.4429,9.78695e-12,1304.43
53.5229,1.05528e-11,277.093
53.6029,1.12428e-11,1064.64
53.6829,1.32687e-11,1073.28
53.7629,1.13555e-11,589.862
53.8429,1.09418e-11,712.254
53.9229,1.01376e-11,1528.3
54.0029,1.0599e-11,1351.36
54.0829,1.15181e-11,344.955
54.1629,1.23684e-11,302.645
54.2429,1.21426e-11,253.822
54.3229,1.23844e-11,249.57
54.4029,1.19655e-11,330.57
54.4829,1.07635e-11,863.141
54.5629,1.05629e-11,505.502
54.6429,9.72287e-12,423.845
54.7229,1.1734e-11,271.122
54.8029,1.17435e-11,735.343
54.8829,1.17327e-11,456.956
54.9629,1.19589e-11,411.459
55.0429,1.1675e-11,311.569
55.1229,9.87648e-12,290.953
55.2029,1.11021e-11,3241.7
55.2829,1.16422e-11,640.583
55.363,1.16463e-11,343.465
55.443,1.10811e-11,441.133
55.523,1.0129e-11,946.131
55.603,1.06976e-11,679.228
55.683,7.98633e-12,221.472
55.763,1.22377e-11,288.493
55.843,1.22002e-11,508.108
55.923,1.17674e-11,318.858
