时间(s),电容(F),品质因素(Q)
32.8044,2.3917e-11,132.249
32.8844,2.56279e-11,119.913
32.9644,2.57756e-11,161.593
33.0444,2.38718e-11,120.067
33.1244,2.38282e-11,119.335
33.2044,2.35604e-11,132.578
33.2844,2.50333e-11,148.423
33.3644,2.45113e-11,155.593
33.4445,2.40187e-11,127.689
33.5245,2.60983e-11,124.36
33.6045,2.35533e-11,117.874
33.6845,2.52987e-11,148.577
33.7645,2.53202e-11,119.715
33.8445,2.4053e-11,117.465
33.9245,2.4096e-11,123.53
34.0045,2.38372e-11,122.29
34.0845,2.5527e-11,122.103
34.1646,2.45547e-11,114.429
34.2446,2.55342e-11,120.599
34.3246,2.53625e-11,137.94
34.4046,2.36297e-11,133.027
34.4846,2.36385e-11,129
34.5646,2.52741e-11,128.924
34.6446,2.58044e-11,124.979
34.7246,2.39327e-11,122.217
34.8046,2.38468e-11,115.753
34.8847,2.35378e-11,126.988
34.9647,2.49132e-11,126.036
35.0447,2.40586e-11,120.883
35.1247,2.54452e-11,138.885
35.2047,2.52673e-11,125.509
35.2847,2.38231e-11,111.403
35.3647,2.39536e-11,125.276
35.4447,2.56106e-11,123.682
35.5247,2.59812e-11,150.335
35.6047,2.38104e-11,114.742
35.6848,2.36589e-11,134.994
35.7648,2.35871e-11,117.767
35.8448,2.53643e-11,139.617
35.9248,2.55158e-11,109.239
36.0048,2.38918e-11,120.049
36.0848,2.36998e-11,117.778
36.1648,2.41136e-11,125.537
36.2448,2.47441e-11,122.47
36.3248,2.39163e-11,117.218
36.4049,2.51877e-11,128.859
36.4849,2.63747e-11,131.721
36.5649,2.3496e-11,112.933
36.6449,2.42921e-11,132.978
36.7249,2.4492e-11,112.519
36.8049,2.59015e-11,121.907
36.8849,2.47149e-11,152.307
36.9649,2.38621e-11,111.903
37.0449,2.396e-11,129.367
37.1249,2.54405e-11,117.887
37.205,2.61492e-11,126.439
37.285,2.41343e-11,136.928
37.365,2.35471e-11,113.413
37.445,2.36737e-11,130.356
37.525,2.53188e-11,132.36
37.605,2.65592e-11,114.098
37.685,2.42356e-11,135.579
37.765,2.38973e-11,138.024
37.845,2.35677e-11,116.482
37.9251,2.5334e-11,130.418
38.0051,2.46973e-11,116.614
38.0851,2.41027e-11,128.699
38.1651,2.40188e-11,114.222
38.2451,2.38163e-11,129.91
38.3251,2.54071e-11,129.102
38.4051,2.42996e-11,144.976
38.4851,2.43162e-11,134.831
38.5651,2.40706e-11,129.76
38.6452,2.41357e-11,129.982
38.7252,2.38386e-11,119.021
38.8052,2.4564e-11,135.247
38.8852,2.41137e-11,124.275
38.9652,2.39564e-11,134.332
39.0452,2.53597e-11,126.796
39.1252,2.3866e-11,115.25
39.2052,2.4845e-11,122.775
39.2852,2.4651e-11,119.148
39.3652,2.46705e-11,125.567
39.4453,2.57639e-11,142.824
39.5253,2.35487e-11,114.503
39.6053,2.45108e-11,116.724
39.6853,2.45109e-11,118.89
39.7653,2.55781e-11,154.407
39.8453,2.49271e-11,136.11
39.9253,2.39467e-11,126.706
40.0053,2.38568e-11,142.596
40.0853,2.50564e-11,131.13
40.1654,2.41858e-11,124.392
40.2454,2.38813e-11,131.44
40.3254,2.38416e-11,134.671
40.4054,2.35796e-11,110.743
40.4854,2.52669e-11,115.391
40.5654,2.52087e-11,194.111
40.6454,2.40202e-11,114.739
40.7254,2.55292e-11,127.368
40.8054,2.34227e-11,132.733
40.8855,2.49582e-11,118.852
40.9655,2.42602e-11,111.891
41.0455,2.57785e-11,123.251
41.1255,2.52626e-11,108.501
41.2055,2.37052e-11,130.409
41.2855,2.3919e-11,118.137
41.3655,2.56586e-11,118.925
41.4455,2.61076e-11,145.547
41.5255,2.44215e-11,136.424
41.6055,2.37009e-11,121.317
41.6856,2.4297e-11,134.012
41.7656,2.44515e-11,131.624
41.8456,2.41975e-11,118.279
41.9256,2.39792e-11,127.932
42.0056,2.51229e-11,124.97
42.0856,2.39489e-11,113.996
42.1656,2.46308e-11,142.582
42.2456,2.39719e-11,114.609
42.3256,2.44203e-11,122.88
42.4057,2.64374e-11,116.547
42.4857,2.34986e-11,118.275
42.5657,2.44459e-11,133.648
42.6457,2.43127e-11,113.309
42.7257,2.56881e-11,115.389
42.8057,2.5425e-11,152.958
42.8857,2.37892e-11,120.33
42.9657,2.39554e-11,131.961
43.0457,2.54287e-11,102.76
43.1258,2.58482e-11,121.889
43.2058,2.50016e-11,137.917
43.2858,2.35964e-11,133.028
43.3658,2.42305e-11,127.478
43.4458,2.53531e-11,128.232
43.5258,2.50472e-11,130.21
43.6058,2.41015e-11,129.983
43.6858,2.36468e-11,124.283
43.7658,2.4222e-11,116.546
43.8458,2.51726e-11,132.428
43.9259,2.42604e-11,143.802
44.0059,2.44273e-11,177.644
44.0859,2.41901e-11,133.236
44.1659,2.39559e-11,120.045
44.2459,2.46936e-11,127.689
44.3259,2.45994e-11,114.888
44.4059,2.42667e-11,131.866
44.4859,2.40321e-11,121.937
44.5659,2.41053e-11,133.36
44.646,2.38736e-11,121.626
44.726,2.50361e-11,156.701
44.806,2.52433e-11,148.41
44.886,2.3842e-11,132.363
44.966,2.3715e-11,122.822
45.046,2.39832e-11,148.295
45.126,2.51952e-11,142.912
45.206,2.54467e-11,96.7166
45.286,2.5133e-11,126.545
45.366,2.38377e-11,126.641
45.4461,2.34864e-11,134.354
45.5261,2.53969e-11,142.943
45.6061,2.57202e-11,142.833
45.6861,2.42656e-11,118.284
45.7661,2.39214e-11,120.68
45.8461,2.384e-11,136.516
45.9261,2.43668e-11,127.667
46.0061,2.42862e-11,116.291
46.0861,2.53984e-11,125.799
46.1662,2.39274e-11,133.711
46.2462,2.40724e-11,110.681
46.3262,2.39012e-11,145.693
46.4062,2.51374e-11,132.912
46.4862,2.57039e-11,144.986
46.5662,2.42006e-11,147.739
46.6462,2.35674e-11,145.999
46.7262,2.36508e-11,118.707
46.8062,2.54969e-11,127.489
46.8863,2.61616e-11,120.393
46.9663,2.42876e-11,122.855
47.0463,2.38587e-11,127.967
47.1263,2.36084e-11,146.112
47.2063,2.55409e-11,131.829
47.2863,2.56298e-11,135.625
47.3663,2.43777e-11,125.439
47.4463,2.39746e-11,142.2
47.5263,2.3958e-11,136.693
47.6063,2.43455e-11,133.695
47.6864,2.46848e-11,119.273
47.7664,2.4788e-11,138.526
47.8464,2.40463e-11,124.536
47.9264,2.40492e-11,133.137
48.0064,2.40264e-11,116.737
48.0864,2.50771e-11,127.492
48.1664,2.60475e-11,113.413
48.2464,2.51869e-11,123.432
48.3264,2.37541e-11,111.924
48.4065,2.43146e-11,125.181
48.4865,2.47133e-11,123.564
48.5665,2.42766e-11,123.903
48.6465,2.38422e-11,138.198
48.7265,2.37319e-11,118.29
48.8065,2.36127e-11,116.739
48.8865,2.50926e-11,158.335
48.9665,2.42413e-11,135.101
49.0465,2.40319e-11,125.95
49.1266,2.57436e-11,128.454
49.2066,2.35575e-11,122.832
49.2866,2.4553e-11,129.253
49.3666,2.44513e-11,135.56
49.4466,2.57706e-11,117.046
49.5266,2.54124e-11,112.864
49.6066,2.37163e-11,112.908
49.6866,2.55914e-11,140.584
49.7666,2.40247e-11,120.118
49.8466,2.42526e-11,120.27
49.9267,2.51039e-11,135.494
50.0067,2.39908e-11,125.142
50.0867,2.40232e-11,125.489
50.1667,2.55712e-11,124.247
50.2467,2.56349e-11,129.689
50.3267,2.42156e-11,122.523
50.4067,2.37214e-11,108.235
50.4867,2.35249e-11,133.733
50.5667,2.51741e-11,133.727
50.6468,2.52362e-11,118.104
50.7268,2.40605e-11,127.332
50.8068,2.38586e-11,104.526
50.8868,2.34723e-11,121.995
50.9668,2.49338e-11,120.147
51.0468,2.42068e-11,127.233
51.1268,2.43879e-11,131.218
51.2068,2.48656e-11,123.869
51.2868,2.36121e-11,124.882
51.3668,2.47211e-11,111.642
51.4469,2.46003e-11,123.644
51.5269,2.51539e-11,120.786
51.6069,2.39012e-11,121.082
51.6869,2.4056e-11,116.535
51.7669,2.39393e-11,112.671
51.8469,2.55914e-11,114.233
51.9269,2.61489e-11,130.113
52.0069,2.47133e-11,145.35
52.0869,2.36371e-11,133.224
52.167,2.37779e-11,126.607
52.247,2.53184e-11,138.176
52.327,2.69288e-11,125.273
52.407,2.4512e-11,132.37
52.487,2.39038e-11,128.131
52.567,2.33669e-11,127.086
